id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
76,HATFLDE,3,0,0,first_order,2.7287522140738855e-6,0.00397801399230957,50,2.5726291864597714e-5,0.0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,HATFLDFL,3,0,0,first_order,6.350046471957044e-5,0.02251887321472168,341,1.108224771462547e-6,0.0,594,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,HATFLDFLS,3,0,0,first_order,7.291658870213965e-11,0.010174989700317383,176,2.109406191436278e-7,0.0,307,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,HATFLDGLS,25,0,0,first_order,1.731339095288095e-9,0.07745194435119629,467,3.8270202744439284e-5,0.0,777,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,HEART6LS,6,0,0,user,9.367849383248604,0.00519108772277832,65,31.261836632000566,0.0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,HEART8LS,8,0,0,user,1.529096661871226,0.006309986114501953,49,2.227821513545992,0.0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,HELIX,3,0,0,first_order,1.0356478952002078e-6,0.007332801818847656,95,0.0018316719753857836,0.0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,HIELOW,3,0,0,first_order,874.165432123796,0.49828410148620605,67,0.0034689663596655495,0.0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,HILBERTA,2,0,0,first_order,1.6344471328407952e-11,0.00042319297790527344,8,1.4659544522302502e-6,0.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,HILBERTB,10,0,0,first_order,1.1182005529709606e-14,0.0028839111328125,12,4.78959041834888e-7,0.0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,HIMMELBB,2,0,0,first_order,0.006509730312356041,0.0003299713134765625,4,0.17594252159178697,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,HIMMELBCLS,2,0,0,first_order,2.0013666174978338e-12,0.0009849071502685547,14,1.4860178452706208e-5,0.0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,HIMMELBF,4,0,0,user,1039.003655522671,0.00832509994506836,40,183.14262571380522,0.0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,HIMMELBG,2,0,0,first_order,1.1138731944752216e-16,0.00067901611328125,18,3.617774282752146e-8,0.0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,HIMMELBH,2,0,0,first_order,-1.0000000000000002,0.0006279945373535156,14,3.8313425927144344e-9,0.0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,HUMPS,2,0,0,max_eval,48.20458222838392,0.017945051193237305,574,18.501955864976054,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,HYDC20LS,99,0,0,max_eval,2.384974484406997,0.559816837310791,577,12.601526787864941,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,HYDCAR6LS,29,0,0,max_eval,0.5988778841702429,0.1357879638671875,580,7.743503315573352,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,INTEQNELS,502,0,0,first_order,7.485599143047438e-13,0.13822412490844727,7,1.7551015813074194e-6,0.0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,JENSMP,2,0,0,first_order,124.36218246835588,0.00432896614074707,110,0.044195551691244624,0.0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,JUDGE,2,0,0,first_order,16.08173024309288,0.0016679763793945312,20,0.0015699346638694425,0.0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,KIRBY2LS,5,0,0,user,1774.9497443641283,0.010777950286865234,50,1.2897658939493766e7,0.0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,KOWOSB,4,0,0,first_order,0.0003078009468299849,0.0056400299072265625,90,3.207755804285768e-7,0.0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,KSSLS,1000,0,0,first_order,0.6456019210956732,2.299912929534912,42,1603.7795297592818,0.0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,LANCZOS1LS,6,0,0,first_order,6.071188068488625e-6,0.13262414932250977,212,8.085557227808996e-5,0.0,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,LANCZOS2LS,6,0,0,first_order,7.518150367060324e-6,0.0509490966796875,222,6.715821210018945e-5,0.0,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,LANCZOS3LS,6,0,0,first_order,1.0278364407439881e-5,0.0533139705657959,217,8.641244558033105e-5,0.0,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,LOGHAIRY,2,0,0,max_eval,5.777604710185639,0.02696394920349121,572,0.002496275761631961,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,LSC1LS,3,0,0,first_order,7.7118522839790735,0.04314899444580078,329,0.0008942245547756308,0.0,578,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,LSC2LS,3,0,0,user,15.367638562027667,0.0052950382232666016,123,0.11289815307183693,0.0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,LUKSAN11LS,100,0,0,max_eval,282.08095417341826,0.30371809005737305,581,9.419968869623927,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,LUKSAN12LS,98,0,0,max_eval,4292.218959733085,0.2832658290863037,584,4.430317549714634,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,LUKSAN13LS,98,0,0,first_order,25188.85959002997,0.20981884002685547,412,0.007346465666038668,0.0,709,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,LUKSAN14LS,98,0,0,first_order,124.69589072381262,0.08905386924743652,192,0.008062334154975514,0.0,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,LUKSAN15LS,100,0,0,first_order,3.569696879703779,0.10523605346679688,42,0.00800132641302744,0.0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,LUKSAN16LS,100,0,0,first_order,3.569696885544584,0.030066967010498047,42,0.02069734938798981,0.0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,LUKSAN17LS,100,0,0,first_order,0.5088306640274398,0.2737569808959961,232,0.3538272186779196,0.0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,LUKSAN21LS,100,0,0,max_eval,92.32385803589229,0.2589411735534668,583,0.20091629714050435,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,LUKSAN22LS,100,0,0,max_eval,868.9431275245224,0.3870089054107666,590,0.1197558409168021,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,MANCINO,100,0,0,user,53488.354544442496,0.3861660957336426,24,650716.7383003945,0.0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,MARATOSB,2,0,0,first_order,0.9958931717011006,0.0005550384521484375,9,0.7311867380532117,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,METHANB8LS,31,0,0,max_eval,0.0018379536228219939,0.1608719825744629,583,0.37422897621093093,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,METHANL8LS,31,0,0,max_eval,3.2220361662224186,0.5626559257507324,577,12.410675073508413,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,MEXHAT,2,0,0,user,1871.5031548434395,0.0004849433898925781,10,3.972395818929632e6,0.0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,MEYER3,3,0,0,user,5.377605062323248e6,0.0006289482116699219,15,1.0507947209504117e9,0.0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,MGH09LS,4,0,0,user,0.0019697768052554633,0.011645078659057617,34,0.0009278041097376073,0.0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,MGH10LS,3,0,0,first_order,1.36685611473299e9,0.00015306472778320312,3,9107.927007322298,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,MGH10SLS,3,0,0,user,1.3511083194227327e10,0.0015370845794677734,26,1.4936681532171109e9,0.0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,MGH17LS,5,0,0,first_order,1.022432179330142,0.010941028594970703,77,0.0014758251304699713,0.0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,MGH17SLS,5,0,0,first_order,1.1028432727930246,0.0004899501800537109,7,0.0003719249156562998,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,MISRA1ALS,2,0,0,first_order,19.51592465984124,0.0006759166717529297,20,1.134581022533369,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,MISRA1BLS,2,0,0,first_order,7.317532945270345,0.0006279945373535156,20,2.191986164126381,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
